thread_title,thread_url,post_number,author,timestamp,content,year
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,25,DenutoHutzLLP,posted 2025-May-12,+ 1 VIP,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,26,QweedWina,posted 2025-May-12,+ 1 virtual panel interview,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,27,legallymelb,posted 2025-May-12,+ VIP,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,28,anklepants,posted 2025-May-13,"+ VIP
Does anyone know if there is an information pack pdf for AGGP Legal stream anywhere? Or is it just the webpage. Thanks!",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,29,DenutoHutzLLP,posted 2025-May-13,"anklepants writes...
Does anyone know if there is an information pack pdf for AGGP Legal stream anywhere? Or is it just the webpage. Thanks!
Candidate Information Kit can be found here.
https://agcareers.nga.net.au /publicfiles/agcareers/jobs/ 7504FDA2-969A-444B-9788-B288 00BB8B88/2026%20AGGP%20Legal %20Stream%20Candidate%20Kit_1.PDF",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,30,lobsterfred,posted 2025-May-16,"+1 VIP
Has anyone received their link to join their interviews yet? Thanks!",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,31,books212,posted 2025-May-21,Anyone done their VIP? im feeling nervous,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,32,staticdesign,posted 2025-Jun-3,When did they say we'd hear back re the outcome after the VIP?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,33,YBMOK,posted 2025-Jun-8,Has anyone heard about referee reports? I think they were meant to update us about this last week?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,34,YBMOK,posted 2025-Jun-8,"They said we know in July, but they notify about referee reports earlier! Which should be in June,,, soooo",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,35,legallymelb,posted 2025-Jun-10,Got an email today regarding reference checks,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,36,Graduatejobseeker99,posted 2025-Jun-10,Also got an email about reference checks today,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,37,Pumkin367,posted 2025-Jun-26,Hey any idea when we will hear back after the referee checks? Also did everyone who got an interview have their referees checked?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,38,staticdesign,posted 2025-Jun-26,"Mid-to-late July, based on the info pack.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,39,graduate2026!,posted 2025-Jul-4,"Hi all, has anyone heard anything? Thought I would have heard earlier this week with a merit pool notification or a rejection. Although they did send out my reference checks on a Friday so am hopeful I'll hear back today!",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,40,graduate2026!,posted 2025-Jul-4,Oh I was reading the 2025 brochure that said merit pool notifications would be the week of 1 July. I see the above info pack says mid-late July for merit pool notifications. Will keep waiting.......,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,41,staticdesign,posted 2025-Jul-4,@graduate2026! Did you bother reading the last comment in the thread before posting?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,42,graduate2026!,posted 2025-Jul-10,"Like I said, I was working off an old info pack, not the one linked above, so I thought my dates were correct. My mistake, we all have a lot going on, especially if we're applying for multiple grad jobs. No need for the tone though, we're here to help and inform each other",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,43,YBMOK,posted 2025-Jul-12,Yeeee let’s keep good vibes in this thread :) manifesting APS XD,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,44,ilovelasagne,posted 2025-Jul-14,has anyone heard back yet?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,45,leospaceman,posted 2025-Jul-15,"This wait is killing me haha, although I get they have a lot of apps to get through.
Just the thought of having to wait to find out if you get merit pooled, then having to wait months to find out if you’ve been matched…argh should’ve applied to more programs, I wouldn’t be stressing so much!",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,46,anklepants,posted 2025-Jul-16,+ 1 merit pool,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,47,iLoVeTV86,posted 2025-Jul-16,+ 1 merit pool,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,48,legallymelb,posted 2025-Jul-16,+ 1 merit pool! :),2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,49,zZz00,posted 2025-Jul-16,+1 merit pool,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,50,DenutoHutzLLP,posted 2025-Jul-16,+1 merit pool. Grateful. But no guarantee of an offer still has me on edge. I just want some certainty for once lol!,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,51,YBMOK,posted 2025-Jul-16,What departments are ppl going for?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,52,Bobo688,posted 2025-Jul-16,+1 merit pool. It says you will shortly receive an email to submit agency preferences with an Agency Handbook but I haven't got it yet? anyone know when this would be sent out?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,53,dimetrodon,posted 2025-Jul-16,+1 merit pool! Haven't got the subsequent email about agency preferences yet,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,54,Big Poppa Flex,posted 2025-Jul-16,placed into the merit pool! Good luck guys!,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,55,dogsat4,posted 2025-Jul-16,"+1 merit pool
Good luck everyone!",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,56,zZz00,posted 2025-Jul-17,Got email about agency preferences,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,57,leospaceman,posted 2025-Jul-17,"Anybody able to provide insights about how the preferencing system works? Is it: a) all first preferences get sent to the agencies, who then pick their grads. Then 2nd, 3rd etc preferences are staggered in rounds until all roles are filled?; b) top 5 preferences are sent to respective agencies, who make offers to you if they like you; or c) some variation I haven’t thought of.
Would rather get something in hand even if not my ideal dept, rather than preference the most competitive ones and then end up with nothing – as I know some candidates have had happen to them in the past.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,58,QweedWina,posted 2025-Jul-17,+ 1 Merit Pool!!,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,59,legallymelb,posted 2025-Jul-19,does anyone know roughly how many grads each agency take in?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,60,bookworm321,posted 2025-Jul-19,Can anyone find the 2026 Agency Preferencing Handbook? I can't see it attached in the email or the link they sent?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,61,unemployed00,posted 2025-Jul-20,bumping this!! does anyone know how the preference system  works?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,62,dogsat4,posted 2025-Jul-20,"When you follow the link in the preferences email, it takes you to the place where you can view the preferencing handbook. It will be before you enter you preferences.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,63,dogsat4,posted 2025-Jul-20,"It's basically from 1 to 10, most to least.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,64,legallymelb,posted 2025-Aug-5,Hi guys! Anyone heard anything back?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,66,staticdesign,posted 2025-Aug-5,"Last year, the first person on Whirlpool to get an offer ( whrl.pl/RgJDAe ) happened 9 days (on 24 July) after matching started on 15 July, per last year's info pack ( https://www.dewr.gov.au/down load/16167/aggp-legal-stream -candidate-kit-2024/36590/ag gp-legal-stream-candidate-kit-2024/pdf ). I assume a similar timeframe for this year.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,67,legallymelb,posted 2025-Aug-5,Thank you so much for the prompt reply :) best of luck!,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,68,leospaceman,posted 2025-Aug-5,"Hey mate, per merit pool email 16.07.25: Should you be successfully matched to a participating agency, you will be contacted by them directly from mid-August onwards to confirm your interest in taking up a graduate role in 2026.
Question: Does anyone know of people who were merit pooled but not matched? Or rough percentages?
Edit: may have answered my question. Data stream says ‘Last year, more than 200 candidates out of 500 who made it to the merit pool did not receive any job offers’. The HR person on the thread said similar proportions are seen across streams.
I think it would be in one’s best interests to keep applying elsewhere, just in case.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,69,staticdesign,posted 2025-Aug-5,"FYI, there is a FOI request regarding the 2024/25 AGGP – Legal Stream which provides insight into the numbers re preferencing and MP ( https://www.ag.gov.au/sites/ default/files/2024-10/FOI24- 411%20-%20Disclosure%20log%2 0documents%20-%20date%20of%20access%20031024.PDF ). On page 79 of the PDF, it says there were 278 and 241 candidates in the Merit Pool for the 2024 and 2025 graduate programs, respectively.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,70,leospaceman,posted 2025-Aug-5,"Amazing, thank you! Obv out of my control now but seeing numbers puts me more at ease. Would’ve been useful to have while preferencing tho, but alas. Well done on the research.
Best of luck!!",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,71,YBMOK,posted 2025-Aug-8,"got a call from Defence for a get-to-know-you interview scheduled for next week. I guess they're sussing candidates out before making final decisions. I think everyone's first-choice department preferences have received your application, so you should hear something soon — maybe? Goooood luck everyone. Manifesting XD",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,72,legaleagel24,posted 2025-Aug-9,Does anyone know what the process is if you decline an offer? Do you go back into the merit pool and can you still be selected for another Department that may be higher up in your preferences?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,73,unemployed00,posted 2025-Aug-9,have people started receiving offers?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,74,abogada,posted 2025-Aug-11,i received a verbal offer 2-3 days ago! :),2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,75,dimetrodon,posted 2025-Aug-11,Congrats @abogada!!! Which department was it?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,76,unemployed00,posted 2025-Aug-11,congrats @abogada! Do you mind sharing the agency? does anyone else know which agencies have started making offers?,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,77,staticdesign,posted 2025-Aug-11,"Got an email from AGGP advising matching was complete and that first round offers would commence from today, and that offers can keep coming until the end of this year.",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,78,minimummy29,posted 2025-Aug-13,+1 Defence (Legal Practice) (VO & Email) :),2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,79,idkkkkkk,posted 2025-Aug-13,CONGRATS!! Is it based in Canberra??,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,80,dogsat4,posted 2025-Aug-13,"Congratulations!!!!
Was the offer by email or phone call?",2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,81,incisivegrad,posted 2025-Aug-13,+1 AGD (VO and email),2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,82,idkkkkkk,posted 2025-Aug-13,Congrat!! Is it Melb??,2025
2026 Aus Government Graduate Program Legal Stream,https://forums.whirlpool.net.au/thread/374pkxmv,83,dogsat4,posted 2025-Aug-13,"Congrats!!!
Sounds like its starting! Good luck to everyone!",2025
